Total_Stops,Price,Journey_Day,Journey_Month,Dep_hour,Dep_min,Arr_hour,Arr_min,Duration_hours,Duration_mins,Price_per_minute,Airline_Air Asia,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Banglore,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Banglore,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
1,14714.0,12,6,14,0,19,0,5.0,300,49.04666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,12599.0,1,3,0,30,23,55,23.42,1405,8.967259786476868,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,9103.0,9,5,4,55,19,0,14.08,844,10.785545023696683,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,12898.0,21,5,22,50,4,25,5.58,334,38.616766467065865,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,2647.0,6,6,5,45,7,15,1.5,90,29.41111111111111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,5678.0,3,3,7,10,8,35,1.42,85,66.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,12373.0,18,5,19,15,12,35,17.33,1039,11.908565928777671,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3847.0,27,3,17,15,19,45,2.5,150,25.64666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,14151.0,21,5,17,0,18,0,25.0,1500,9.434,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,13843.0,6,3,8,0,4,25,20.42,1225,11.300408163265306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,7229.0,18,5,15,15,18,10,2.92,175,41.308571428571426,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,4995.0,18,6,2,55,4,20,1.42,85,58.76470588235294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,10262.0,6,6,20,55,4,25,7.5,450,22.804444444444446,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,13029.0,9,5,5,30,4,25,22.92,1375,9.475636363636363,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,14053.0,9,3,19,15,4,25,9.17,550,25.55090909090909,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,26890.0,1,3,16,55,7,40,14.75,885,30.384180790960453,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,3841.0,1,4,17,10,19,40,2.5,150,25.606666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,11003.0,1,3,10,30,22,55,12.42,745,14.769127516778523,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,5403.0,9,4,11,30,14,20,2.83,169,31.97041420118343,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1,15342.0,3,3,8,0,18,50,10.83,649,23.63944530046225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,12224.0,12,6,20,30,13,45,17.25,1035,11.810628019323671,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,6297.0,15,3,19,35,21,55,2.33,139,45.302158273381295,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,8844.0,1,5,15,55,21,25,5.5,330,26.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,13377.0,1,6,14,0,1,30,11.5,690,19.38695652173913,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,5706.0,9,3,20,55,23,50,2.92,175,32.605714285714285,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,8372.0,12,6,21,0,7,40,10.67,640,13.08125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,6526.0,27,5,6,40,21,0,14.33,859,7.59720605355064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,4823.0,1,6,16,55,19,45,2.83,169,28.53846153846154,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,3175.0,24,6,16,55,18,25,1.5,90,35.27777777777778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,10407.0,6,5,9,0,19,0,10.0,600,17.345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,4423.0,18,4,4,0,6,50,2.83,169,26.171597633136095,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,9555.0,9,5,17,0,20,20,27.33,1639,5.829774252593045,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,12681.0,1,4,16,30,16,20,23.83,1429,8.8740377886634,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,13059.0,6,6,14,5,4,40,14.58,874,14.941647597254004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,8586.0,9,5,16,30,10,5,17.58,1054,8.146110056925997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,3419.0,6,4,20,55,23,40,2.75,165,20.721212121212123,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,3873.0,3,6,17,10,19,40,2.5,150,25.82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,10203.0,6,6,10,0,20,25,10.42,625,16.3248,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2,13029.0,27,5,19,30,4,25,8.92,535,24.353271028037383,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,10844.0,15,5,16,30,22,35,6.08,364,29.791208791208792,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,11134.0,24,3,18,55,8,10,13.25,795,14.005031446540881,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,8610.0,12,6,20,20,18,50,22.5,1350,6.377777777777778,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,4174.0,15,4,20,20,22,55,2.58,154,27.103896103896105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,11087.0,9,3,8,0,9,30,25.5,1530,7.24640522875817,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,3971.0,18,6,21,10,0,5,2.92,175,22.69142857142857,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,17531.0,9,4,7,5,19,0,11.92,715,24.51888111888112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3573.0,6,6,5,55,8,35,2.67,160,22.33125,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,8366.0,1,5,9,25,7,55,22.5,1350,6.197037037037037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,13885.0,3,3,14,15,16,45,2.5,150,92.56666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2,18485.0,9,6,17,50,1,30,7.67,460,40.18478260869565,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,4409.0,27,4,19,55,22,25,2.5,150,29.393333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,8085.0,1,5,20,20,23,25,27.08,1624,4.978448275862069,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,13377.0,6,6,17,30,1,30,8.0,480,27.86875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,13538.0,21,5,13,20,7,40,18.33,1099,12.318471337579618,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,15147.0,6,3,19,0,1,35,6.58,394,38.444162436548226,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,4030.0,27,5,11,10,14,5,2.92,175,23.02857142857143,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,14848.0,6,6,8,0,19,15,11.25,675,21.997037037037035,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,13555.0,18,3,22,50,8,15,9.42,565,23.991150442477878,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,10975.0,18,5,7,5,9,25,26.33,1579,6.95060164661178,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,13029.0,21,5,9,40,12,35,26.92,1615,8.06749226006192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,9663.0,12,5,8,25,9,20,24.92,1495,6.463545150501672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,4050.0,1,6,10,20,11,50,1.5,90,45.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,14714.0,3,6,17,30,4,25,10.92,655,22.46412213740458,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,11213.0,1,3,10,30,21,25,10.92,655,17.11908396946565,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,4544.0,9,4,6,0,8,45,2.75,165,27.53939393939394,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,3873.0,15,6,9,0,11,25,2.42,145,26.71034482758621,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,12537.0,9,4,13,0,21,0,8.0,480,26.11875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,13067.0,6,5,9,35,19,10,9.58,574,22.764808362369337,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,8714.0,15,3,6,45,12,15,5.5,330,26.406060606060606,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,13376.0,3,6,14,35,12,35,22.0,1320,10.133333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3597.0,27,6,8,20,10,35,2.25,135,26.644444444444446,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,7670.0,18,5,12,50,1,30,12.67,760,10.092105263157896,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,14410.0,24,3,9,50,23,15,37.42,2245,6.418708240534521,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,7480.0,15,5,9,45,9,25,23.67,1420,5.267605633802817,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,13584.0,9,5,20,0,18,15,22.25,1335,10.175280898876405,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,25735.0,1,3,16,55,10,25,17.5,1050,24.50952380952381,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,4544.0,1,4,17,45,20,45,3.0,180,25.244444444444444,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,8099.0,21,5,9,15,19,15,10.0,600,13.498333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,10844.0,15,5,16,30,4,40,12.17,730,14.854794520547944,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,12557.0,21,3,19,15,4,25,9.17,550,22.830909090909092,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,9564.0,9,5,11,0,14,15,3.25,195,49.04615384615385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,13817.0,12,3,21,25,9,30,12.08,724,19.084254143646408,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,12384.0,18,5,9,35,19,10,9.58,574,21.574912891986063,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,7575.0,21,5,4,55,19,15,14.33,859,8.818393480791618,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,14120.0,6,5,16,45,12,0,19.25,1155,12.225108225108226,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,6916.0,9,3,7,5,22,20,15.25,915,7.558469945355191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,7878.0,27,5,7,10,22,30,15.33,919,8.572361262241566,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,11087.0,18,3,22,50,20,20,21.5,1290,8.594573643410852,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,4804.0,27,4,14,25,16,55,2.5,150,32.026666666666664,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,3597.0,15,6,9,45,12,0,2.25,135,26.644444444444446,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,12723.0,15,5,5,50,16,15,34.42,2065,6.1612590799031475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,2227.0,15,5,20,5,21,40,1.58,94,23.69148936170213,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,9929.0,24,5,7,0,19,15,12.25,735,13.508843537414966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,11841.0,9,6,21,10,9,20,12.17,730,16.220547945205478,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,12373.0,9,5,11,30,4,25,16.92,1015,12.190147783251232,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,12898.0,21,5,20,55,19,0,22.08,1324,9.741691842900302,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,15113.0,3,3,5,55,7,40,25.75,1545,9.781877022653722,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,10529.0,18,5,11,40,19,0,7.33,439,23.984054669703873,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,8875.0,27,3,13,5,7,40,18.58,1114,7.966786355475763,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,10844.0,15,5,8,25,20,45,12.33,739,14.673883626522327,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,15676.0,1,3,6,10,8,55,2.75,165,95.0060606060606,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,7064.0,1,4,8,25,23,35,15.17,910,7.762637362637363,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,10844.0,9,6,8,25,19,50,11.42,685,15.83065693430657,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,19595.0,6,3,14,0,16,50,26.83,1609,12.178371659415786,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,13941.0,1,5,14,5,8,15,18.17,1090,12.789908256880734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,6790.0,21,3,8,35,16,10,7.58,454,14.955947136563877,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3841.0,27,4,9,0,11,25,2.42,145,26.489655172413794,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,11087.0,18,3,11,40,9,0,21.33,1279,8.66849100860047,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,11491.0,15,5,19,45,19,15,23.5,1410,8.149645390070923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3943.0,9,4,5,30,8,20,2.83,169,23.331360946745562,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,22270.0,1,3,11,40,7,40,20.0,1200,18.558333333333334,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,4878.0,9,6,17,0,19,35,2.58,154,31.675324675324674,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1,14714.0,9,6,22,50,4,25,5.58,334,44.053892215568865,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,10877.0,24,6,6,40,19,0,12.33,739,14.71853856562923,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,14571.0,24,5,20,0,12,0,16.0,960,15.178125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,7064.0,1,4,18,55,20,45,25.83,1549,4.560361523563589,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,5618.0,6,3,15,20,17,55,2.58,154,36.48051948051948,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,13727.0,15,5,14,0,1,30,11.5,690,19.894202898550724,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,4851.0,1,4,14,40,17,50,3.17,190,25.53157894736842,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2,15187.0,24,3,9,10,21,50,12.67,760,19.982894736842105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,3419.0,15,5,7,45,10,40,2.92,175,19.537142857142857,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,3943.0,1,4,6,5,8,50,2.75,165,23.8969696969697,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,15129.0,18,5,9,40,12,35,26.92,1615,9.367801857585139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3419.0,21,6,0,25,3,15,2.83,169,20.23076923076923,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,10861.0,21,5,20,0,19,15,23.25,1395,7.785663082437276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,7074.0,21,4,5,10,10,5,4.92,295,23.97966101694915,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,11542.0,6,5,9,25,15,5,29.67,1780,6.484269662921348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,6968.0,21,4,6,50,12,10,5.33,319,21.843260188087775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,5769.0,12,6,17,45,20,45,3.0,180,32.05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,7927.0,12,6,20,20,22,40,26.33,1579,5.020265991133629,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,13044.0,12,6,18,55,8,15,13.33,799,16.32540675844806,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2,15129.0,21,5,23,5,12,35,13.5,810,18.677777777777777,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3841.0,1,5,9,0,11,25,2.42,145,26.489655172413794,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,4804.0,24,6,20,20,22,55,2.58,154,31.194805194805195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,4319.0,12,4,5,55,8,35,2.67,160,26.99375,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,16079.0,27,5,21,50,19,0,21.17,1270,12.660629921259842,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,8266.0,18,3,22,50,5,5,6.25,375,22.042666666666666,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,12351.0,9,3,17,30,1,35,8.08,484,25.518595041322314,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,13067.0,6,5,17,0,19,10,26.17,1570,8.322929936305732,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,13817.0,12,3,18,55,7,40,12.75,765,18.061437908496732,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,3625.0,21,5,21,10,0,5,2.92,175,20.714285714285715,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3,18293.0,12,3,9,40,15,15,29.58,1774,10.311724915445321,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,5613.0,1,4,19,30,22,15,2.75,165,34.018181818181816,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1,11038.0,6,3,6,10,8,15,26.08,1564,7.057544757033248,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,4077.0,3,4,6,5,8,50,2.75,165,24.70909090909091,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,6883.0,27,3,8,0,21,0,13.0,780,8.824358974358974,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,19508.0,3,3,17,0,19,45,2.75,165,118.23030303030303,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,8714.0,15,3,8,50,23,15,14.42,865,10.073988439306358,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,4804.0,1,5,4,40,7,15,2.58,154,31.194805194805195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,15078.0,3,3,8,0,15,30,7.5,450,33.50666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,4807.0,21,4,17,10,19,40,2.5,150,32.04666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3,21829.0,6,3,11,35,21,0,9.42,565,38.6353982300885,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,5403.0,24,3,11,30,14,10,2.67,160,33.76875,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,26890.0,1,3,7,0,16,10,9.17,550,48.89090909090909,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,7335.0,18,5,23,30,7,45,8.25,495,14.818181818181818,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2,9412.0,27,3,17,35,4,25,10.83,649,14.50231124807396,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,10844.0,21,5,8,25,19,50,11.42,685,15.83065693430657,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,4990.0,6,6,18,55,21,50,2.92,175,28.514285714285716,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,16704.0,27,5,23,5,4,25,29.33,1759,9.496304718590109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,7711.0,9,4,5,55,19,15,37.33,2239,3.443948191156766,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,10262.0,3,6,17,30,4,25,10.92,655,15.667175572519083,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,6007.0,24,6,12,50,21,0,8.17,490,12.259183673469387,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,12219.0,1,4,9,25,5,25,20.0,1200,10.1825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,3898.0,1,5,20,55,23,40,2.75,165,23.624242424242425,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,11467.0,6,5,17,0,22,5,29.08,1744,6.575114678899083,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2,12534.0,18,5,8,20,20,25,12.08,724,17.3121546961326,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,10844.0,6,6,8,25,18,15,9.83,589,18.410865874363328,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,4377.0,24,3,5,45,8,35,2.83,169,25.899408284023668,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,11982.0,9,6,17,45,20,5,2.33,139,86.20143884892086,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,4423.0,9,6,9,30,12,20,2.83,169,26.171597633136095,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,17234.0,3,3,19,15,4,25,9.17,550,31.334545454545456,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,8295.0,1,4,7,10,22,55,15.75,945,8.777777777777779,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2,15864.0,6,3,5,30,19,45,38.25,2295,6.912418300653595,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
